gameId,league,playoffs,date,10.01,t1_playerid,t1_ban1,t1_ban2,t1_ban3,t1_ban4,t1_ban5,t1_result,t2_playerid,t2_ban1,t2_ban2,t2_ban3,t2_ban4,t2_ban5,t1p1_position,t1p1_player,t1p1_champion,t1p1_dpm,t1p2_position,t1p2_player,t1p2_champion,t1p2_dpm,t1p3_position,t1p3_player,t1p3_champion,t1p3_dpm,t1p4_position,t1p4_player,t1p4_champion,t1p4_dpm,t1p5_position,t1p5_player,t1p5_champion,t1p5_dpm,t2p1_position,t2p1_player,t2p1_champion,t2p1_dpm,t2p2_position,t2p2_player,t2p2_champion,t2p2_dpm,t2p3_position,t2p3_player,t2p3_champion,t2p3_dpm,t2p4_position,t2p4_player,t2p4_champion,t2p4_dpm,t2p5_position,t2p5_player,t2p5_champion,t2p5_dpm
1310254,EM,0,18/08/2020 19:00,10.04,eSuba,Miss Fortune,Thresh,Volibear,Gangplank,Shen,1,EGN Esports,Irelia,LeBlanc,Caitlyn,Azir,Zoe,sup,Rufus,Lux,228.743,bot,Hiro,Ashe,4.629.474,mid,Random,Twisted Fate,9.426.502,jng,Jejky,Lee Sin,5.869.226,top,Wondro,Camille,10.204.087,sup,Slayer,Nautilus,2.161.858,bot,Worst,Lucian,4.013.127,mid,Heroic,Sett,3.561.734,jng,ReAt1vo,Nidalee,4.179.938,top,Frozen,Jax,2.751.084
1320313,EM,0,18/08/2020 20:17,10.04,LDLC OL,Ashe,Sett,Lucian,Morgana,Jax,1,LowLandLions,Zoe,LeBlanc,Caitlyn,Thresh,Nautilus,sup,YellOwStaR,Alistar,3.100.418,bot,Exakick,Kalista,8.435.146,mid,Vetheo,Syndra,4.076.987,jng,TynX,Hecarim,6.641.172,top,Bando,Camille,12.134.561,sup,QUICKTIMER,Janna,251.749,bot,Orre,Draven,6.837.992,mid,Raqo,Ekko,4.785.941,jng,Hades,Rek'Sai,5.050.544,top,Looca,Aatrox,3.607.029
1310259,EM,0,18/08/2020 20:25,10.04,Racoon,Caitlyn,Karma,Lux,Shen,Malphite,1,SAMCLAN Esports Club,Orianna,Lee Sin,Nautilus,Azir,Akali,sup,darkchri,Braum,1.248.289,bot,Rharesh,Senna,7.396.627,mid,Fresskowy,Zoe,9.206.458,jng,Ploxy,Rek'Sai,4.146.506,top,Deidara,Sett,3.255.325,sup,Calmsky,Taric,1.737.831,bot,Gotzy,Jinx,6.811.952,mid,Noma,Lucian,253.012,jng,Travanques,Lillia,4.008.867,top,F4rg,Camille,4.024.482
1310260,EM,0,18/08/2020 20:27,10.04,SINNERS Esports,Shen,Senna,Azir,Twisted Fate,Taliyah,1,Five Kings,Caitlyn,Syndra,Corki,Lucian,Zoe,sup,Vasked,Thresh,2.404.296,bot,PiOk,Kalista,7.175.656,mid,Ordno,Ezreal,8.408.592,jng,Wysek,Elise,5.961.623,top,Adiss,Aatrox,3.493.461,sup,Pattarek,Sett,2.678.377,bot,Lakinther,Sivir,7.035.036,mid,tibor,LeBlanc,5.285.728,jng,Fokkus,Graves,3.572.506,top,Onyoz,Poppy,2.372.792
1310262,EM,0,18/08/2020 20:53,10.04,Team GamerLegion,Nidalee,Twisted Fate,Gnar,Olaf,Azir,1,Riddle Esports,Heimerdinger,Ziggs,Morgana,Renekton,Tristana,sup,Visdom,Nautilus,1.016.603,bot,Hjarnan,Jhin,6.299.687,mid,Nite,Galio,4.309.205,jng,Rabble,Volibear,255.943,top,Phones,Lucian,6.165.057,sup,Wendelbo,Thresh,943.036,bot,reje,Caitlyn,6.360.125,mid,Sencux,Corki,6.507.051,jng,Maxi,Sejuani,1.834.387,top,Doxy,Gangplank,4.330.045
1320317,EM,0,18/08/2020 20:56,10.04,G2 Arctic,Cho'Gath,Sett,Renekton,Mordekaiser,Shen,1,CR4ZY,Lucian,Sejuani,Caitlyn,Morgana,Zoe,sup,Aesenar,Pantheon,2.564.248,bot,Supa,Ashe,9.486.339,mid,FeeNiixZ,Orianna,590.619,jng,Nasser,Nidalee,6.078.122,top,Oscarinin,Malphite,371.206,sup,Raxxo,Nautilus,1.619.104,bot,Plox,Senna,3.794.984,mid,Meight,Sylas,3.973.639,jng,DoubleAiM,Graves,2.769.157,top,Gabbo,Sion,326.222
1310264,EM,0,18/08/2020 21:27,10.04,Intrepid Fox Gaming,Akali,Camille,Senna,Zoe,LeBlanc,1,7more7 Pompa Team,Cassiopeia,Kha'Zix,Evelynn,Corki,Sylas,sup,Kyouma,Lux,1.420.686,bot,Gagai,Caitlyn,2.633.628,mid,Pun1sher,Azir,1.060.619,jng,LeBron,Graves,5.289.159,top,Bako,Malphite,3.780.863,sup,Pyrka,Karma,1.377.876,bot,defles,Ezreal,3.427.102,mid,Czajek,Syndra,2.734.181,jng,Bruness,Lee Sin,107.854,top,Sinmivak,Shen,2.956.527
1241318,KeSPA,0,03/01/2020 7:33,10.04,SANDBOX Gaming,LeBlanc,Irelia,Rek'Sai,Yasuo,Renekton,1,T1,Lucian,Akali,Lee Sin,Olaf,Jarvan IV,sup,GorillA,Nautilus,1.118.919,bot,Leo,Miss Fortune,7.950.811,mid,FATE,Qiyana,4.701.622,jng,OnFleek,Elise,3.052.432,top,Summit,Rumble,4.170.541,sup,Kuri,Rakan,1.045.676,bot,Teddy,Xayah,4.679.189,mid,Faker,Mordekaiser,2.993.514,jng,Cuzz,Gragas,2.843.243,top,Canna,Aatrox,1.596.486
1241322,KeSPA,0,03/01/2020 9:00,10.04,T1,Syndra,LeBlanc,Rumble,Braum,Leona,0,SANDBOX Gaming,Lucian,Akali,Rek'Sai,Irelia,Camille,sup,Effort,Nautilus,1.354.378,bot,Teddy,Miss Fortune,5.060.799,mid,Faker,Orianna,5.848.855,jng,Cuzz,Jarvan IV,819.308,top,Canna,Jayce,6.574.405,sup,GorillA,Tahm Kench,817.961,bot,Leo,Varus,4.290.795,mid,FATE,Qiyana,437.674,jng,OnFleek,Elise,3.826.852,top,Summit,Aatrox,4.346.026
1241324,KeSPA,0,03/01/2020 10:05,10.04,T1,LeBlanc,Rumble,Lee Sin,Gragas,Olaf,1,SANDBOX Gaming,Lucian,Akali,Elise,Irelia,Orianna,sup,Effort,Rakan,1.410.053,bot,Teddy,Xayah,752.332,mid,Faker,Mordekaiser,399.135,jng,Cuzz,Rek'Sai,2.514.319,top,Roach,Renekton,2.349.854,sup,GorillA,Nautilus,68.872,bot,Route,Miss Fortune,3.285.798,mid,Dove,Azir,3.421.859,jng,OnFleek,Sejuani,1.068.147,top,Summit,Aatrox,1.944.828
1241328,KeSPA,0,03/01/2020 10:57,10.04,T1,Rumble,Varus,LeBlanc,Aatrox,Syndra,0,SANDBOX Gaming,Lucian,Rek'Sai,Akali,Renekton,Qiyana,sup,Effort,Rakan,874.937,bot,Teddy,Xayah,3.965.883,mid,Faker,Nautilus,2.012.506,jng,Cuzz,Elise,2.844.522,top,Roach,Pantheon,916.658,sup,GorillA,Leona,844.322,bot,Leo,Miss Fortune,4.088.344,mid,Dove,Orianna,4.184.092,jng,OnFleek,Olaf,3.689.445,top,Summit,Quinn,3.650.425
1241386,KeSPA,0,04/01/2020 5:33,10.04,DRX,Qiyana,Orianna,Irelia,Tahm Kench,Gangplank,0,Afreeca Freecs,Miss Fortune,Akali,Lucian,Lee Sin,Rumble,sup,Keria,Rakan,1.753.974,bot,Deft,Xayah,3.768.212,mid,Chovy,Ryze,3.213.576,jng,Pyosik,Jarvan IV,1.133.775,top,Doran,Mordekaiser,4.312.583,sup,Jelly,Braum,1.199.669,bot,Mystic,Varus,378.543,mid,Fly,Vel'Koz,503.543,jng,Spirit,Elise,3.048.013,top,Kiin,Renekton,6.568.874
1241394,KeSPA,0,04/01/2020 6:55,10.04,Afreeca Freecs,Irelia,Syndra,Elise,Jarvan IV,Fiora,1,DRX,Akali,Lucian,Qiyana,Rek'Sai,Poppy,sup,Jelly,Braum,1.705.426,bot,Mystic,Miss Fortune,623.062,mid,Fly,Ornn,4.085.271,jng,Spirit,Olaf,3.031.008,top,Kiin,Kennen,7.021.705,sup,Keria,Thresh,1.076.744,bot,Deft,Varus,3.562.403,mid,Chovy,Rumble,4.604.651,jng,Pyosik,Lee Sin,1.964.729,top,Doran,Vladimir,3.729.845
1241396,KeSPA,0,04/01/2020 7:43,10.04,Afreeca Freecs,Irelia,Syndra,Elise,Mordekaiser,Ornn,1,DRX,Akali,Lucian,Rek'Sai,Fiora,Ryze,sup,Jelly,Braum,739.649,bot,Mystic,Miss Fortune,3.713.676,mid,Fly,Orianna,3.571.769,jng,Spirit,Qiyana,2.660.853,top,Kiin,Camille,5.702.258,sup,Keria,Thresh,627.854,bot,Deft,Varus,3.317.691,mid,Chovy,Fizz,1.842.158,jng,Pyosik,Lee Sin,191.33,top,Doran,Aatrox,2.333.375
1241467,KeSPA,0,05/01/2020 5:57,10.04,SANDBOX Gaming,Qiyana,Elise,Ornn,Gragas,Orianna,0,Afreeca Freecs,Akali,Lucian,Miss Fortune,LeBlanc,Rek'Sai,sup,Joker,Tahm Kench,1.060.014,bot,Route,Senna,3.298.923,mid,Dove,Syndra,3.599.139,jng,OnFleek,Olaf,2.948.744,top,Summit,Rumble,3.649.964,sup,Jelly,Braum,1.632.448,bot,Mystic,Varus,4.265.901,mid,Fly,Ekko,4.364.106,jng,Spirit,Lee Sin,2.089.017,top,Kiin,Irelia,6.234.745
1241468,KeSPA,0,05/01/2020 6:49,10.04,Afreeca Freecs,Syndra,Rek'Sai,Gangplank,Irelia,LeBlanc,1,SANDBOX Gaming,Lucian,Miss Fortune,Akali,Elise,Gragas,sup,Jelly,Rakan,198.607,bot,Mystic,Xayah,408.126,mid,Fly,Ornn,3.014.262,jng,Spirit,Qiyana,3.619.569,top,Kiin,Kennen,5.181.426,sup,GorillA,Tahm Kench,759.867,bot,Leo,Varus,3.060.697,mid,Dove,Vladimir,4.180.431,jng,OnFleek,Lee Sin,1.479.934,top,Summit,Aatrox,1.793.367
1241474,KeSPA,0,05/01/2020 7:44,10.04,SANDBOX Gaming,Irelia,Braum,Ornn,Xayah,Kai'Sa,0,Afreeca Freecs,Akali,Lucian,Miss Fortune,Lee Sin,Zoe,sup,GorillA,Tahm Kench,1.170.072,bot,Leo,Varus,4.846.906,mid,FATE,Orianna,5.944.748,jng,OnFleek,Olaf,1.669.928,top,Summit,Aatrox,4.283.453,sup,Jelly,Nautilus,1.801.151,bot,Mystic,Sivir,7.780.432,mid,ALL IN,Rumble,4.503.597,jng,Spirit,Qiyana,2.970.935,top,Kiin,Hecarim,6.193.957
1302595,LCK,0,05/02/2020 6:34,10.04,T1,Syndra,Taliyah,Lucian,LeBlanc,Thresh,0,DAMWON Gaming,Rek'Sai,Elise,Akali,Orianna,Nautilus,sup,Effort,Leona,1.164.113,bot,Teddy,Miss Fortune,6.702.007,mid,Faker,Rumble,4.305.449,jng,Cuzz,Gragas,3.580.336,top,Roach,Sett,3.173.044,sup,Hoit,Braum,976.567,bot,Nuclear,Aphelios,642.671,mid,ShowMaker,Ryze,536.485,jng,Canyon,Lee Sin,1.475.789,top,Nuguri,Mordekaiser,5.774.109
1302628,LCK,0,05/02/2020 9:00,10.04,DAMWON Gaming,Rek'Sai,Elise,Mordekaiser,Renekton,Aatrox,0,T1,Taliyah,Akali,Lucian,Jarvan IV,Syndra,sup,Hoit,Rakan,1.346.341,bot,Nuclear,Xayah,6.440.279,mid,ShowMaker,Ornn,2.613.868,jng,Canyon,Lee Sin,2.729.477,top,Nuguri,Sett,5.279.164,sup,Effort,Leona,1.023.554,bot,Teddy,Aphelios,790.892,mid,Faker,LeBlanc,858.899,jng,Cuzz,Gragas,3.930.732,top,Roach,Gnar,5.599.233
1302635,LCK,0,05/02/2020 10:14,10.04,T1,Mordekaiser,Lucian,Taliyah,Syndra,Ryze,1,DAMWON Gaming,Rek'Sai,Elise,Akali,Nautilus,LeBlanc,sup,Effort,Blitzcrank,980.049,bot,Teddy,Miss Fortune,3.745.506,mid,Faker,Tristana,2.752.978,jng,Cuzz,Gragas,2.387.734,top,Roach,Sett,681.424,sup,BeryL,Thresh,674.022,bot,Nuclear,Aphelios,3.417.272,mid,ShowMaker,Orianna,1.910.398,jng,Canyon,Lee Sin,925.696,top,Nuguri,Kayle,2.469.792
1302651,LCK,0,05/02/2020 11:33,10.04,KT Rolster,Irelia,Gragas,Akali,Nautilus,LeBlanc,1,Gen.G,Olaf,Sett,Elise,Rumble,Blitzcrank,sup,TusiN,Tahm Kench,1.668.192,bot,Aiming,Aphelios,6.177.117,mid,Kuro,Ornn,1.467.048,jng,bonO,Jarvan IV,1.852.517,top,SoHwan,Aatrox,3.301.373,sup,Kellin,Thresh,575.629,bot,Ruler,Miss Fortune,4.788.673,mid,Bdd,Syndra,3.493.936,jng,Clid,Lee Sin,997.826,top,Rascal,Mordekaiser,3.642.906
1292960,LCK,0,05/02/2020 13:10,10.04,Gen.G,Olaf,Aphelios,Jarvan IV,Aatrox,Mordekaiser,1,KT Rolster,Akali,Sett,Elise,Xayah,Varus,sup,Kellin,Taric,633.561,bot,Ruler,Kalista,315.289,mid,Bdd,Zoe,4.150.777,jng,Clid,Lee Sin,1.185.084,top,Rascal,Ornn,2.807.955,sup,TusiN,Alistar,297.576,bot,Aiming,Miss Fortune,2.837.415,mid,Kuro,Rumble,2.052.828,jng,bonO,Rek'Sai,866.998,top,SoHwan,Camille,1.431.945
1292974,LCK,0,05/02/2020 13:54,10.04,KT Rolster,Akali,Kalista,Zoe,LeBlanc,Nautilus,0,Gen.G,Aphelios,Ornn,Jarvan IV,Xayah,Leona,sup,TusiN,Yuumi,1.976.997,bot,Aiming,Ezreal,4.402.556,mid,Kuro,Rumble,2.541.534,jng,bonO,Elise,1.798.083,top,SoHwan,Sett,4.109.265,sup,Kellin,Bard,46.901,bot,Ruler,Miss Fortune,6.706.709,mid,Bdd,Galio,2.548.243,jng,Clid,Lee Sin,1.902.556,top,Rascal,Mordekaiser,4.226.837
1293312,LCK,0,06/02/2020 7:48,10.04,SANDBOX Gaming,Rumble,Pantheon,Qiyana,Ornn,Orianna,1,SeolHaeOne Prince,Akali,Olaf,Elise,Tahm Kench,Leona,sup,GorillA,Thresh,812.975,bot,Leo,Syndra,2.945.861,mid,Dove,Zoe,4.841.163,jng,OnFleek,Rek'Sai,3.513.647,top,Summit,Sett,4.532.438,sup,Secret,Nautilus,810.291,bot,HyBriD,Aphelios,2.574.944,mid,Keine,Cassiopeia,2.575.391,jng,Flawless,Jarvan IV,1.254.586,top,ikssu,Mordekaiser,3.330.201
1293319,LCK,0,06/02/2020 8:42,10.04,SeolHaeOne Prince,Syndra,Olaf,Elise,Zoe,Orianna,0,SANDBOX Gaming,Rumble,Pantheon,Akali,LeBlanc,Blitzcrank,sup,Secret,Leona,969.518,bot,HyBriD,Miss Fortune,5.826.629,mid,Keine,Viktor,6.571.785,jng,Flawless,Lee Sin,1.374.731,top,ikssu,Sett,3.801.246,sup,GorillA,Nautilus,2.049.858,bot,Leo,Aphelios,383.932,mid,Dove,Ryze,7.906.062,jng,OnFleek,Rek'Sai,5.109.348,top,Summit,Renekton,384.102
1293370,LCK,0,06/02/2020 10:47,10.04,Griffin,Rumble,Mordekaiser,Elise,Karthus,Braum,0,Afreeca Freecs,Taliyah,Yasuo,Akali,Tahm Kench,Rek'Sai,sup,Kabbie,Thresh,1.257.692,bot,Viper,Senna,5.681.812,mid,Ucal,Sett,3.102.477,jng,Tarzan,Lee Sin,152.914,top,Sword,Ornn,2.104.107,sup,Jelly,Blitzcrank,1.397.718,bot,SS,Aphelios,10.553.781,mid,Fly,Pantheon,2.535.137,jng,Spirit,Gragas,3.874.185,top,Kiin,Lucian,7.073.859
1293393,LCK,0,06/02/2020 12:03,10.04,Afreeca Freecs,Syndra,Taliyah,Lucian,Leona,LeBlanc,1,Griffin,Akali,Sett,Elise,Rakan,Braum,sup,Jelly,Rumble,3.706.849,bot,Mystic,Ashe,7.745.117,mid,Fly,Viktor,9.168.361,jng,Spirit,Jarvan IV,2.099.337,top,Kiin,Kennen,4.916.129,sup,Kabbie,Thresh,1.245.868,bot,Viper,Aphelios,6.415.996,mid,Ucal,Ornn,2.555.369,jng,Tarzan,Lee Sin,2.048.696,top,Sword,Mordekaiser,4.453.999
1293885,LCK,0,07/02/2020 7:23,10.04,Hanwha Life Esports,Rek'Sai,LeBlanc,Lucian,Ryze,Nautilus,1,T1,Akali,Elise,Pantheon,Lee Sin,Gragas,sup,Lehends,Shen,1.033.497,bot,Vsta,Miss Fortune,4.851.314,mid,Tempt,Rumble,4.855.056,jng,Haru,Diana,4.826.993,top,CuVee,Sett,588.294,sup,Effort,Leona,696.481,bot,Teddy,Aphelios,5.441.425,mid,Faker,Aatrox,217.657,jng,Cuzz,Jarvan IV,843.207,top,Roach,Mordekaiser,3.361.604
1293899,LCK,0,07/02/2020 8:57,10.04,T1,Diana,Pantheon,Rumble,Lucian,Renekton,1,Hanwha Life Esports,Akali,Rek'Sai,LeBlanc,Syndra,Yasuo,sup,Effort,Nautilus,837.943,bot,Teddy,Miss Fortune,2.173.371,mid,Faker,Cassiopeia,3.171.086,jng,Cuzz,Gragas,1.878.857,top,Canna,Sett,901.371,sup,Lehends,Rakan,78.72,bot,Vsta,Aphelios,4.170.514,mid,Tempt,Ryze,2.485.371,jng,Haru,Elise,2.484.686,top,CuVee,Vayne,2.027.657
1293909,LCK,0,07/02/2020 9:40,10.04,Hanwha Life Esports,Rek'Sai,Jarvan IV,Akali,LeBlanc,Mordekaiser,1,T1,Pantheon,Sett,Rumble,Blitzcrank,Lucian,sup,Lehends,Yuumi,461.34,bot,Vsta,Aphelios,6.462.897,mid,Tempt,Ornn,2.874.051,jng,Haru,Olaf,575.182,top,CuVee,Soraka,2.197.366,sup,Effort,Thresh,721.534,bot,Teddy,Miss Fortune,12.586.057,mid,Faker,Cassiopeia,5.556.158,jng,Cuzz,Gragas,3.159.411,top,Canna,Aatrox,3.979.938
1293929,LCK,0,07/02/2020 11:00,10.04,DRX,Jarvan IV,Olaf,Elise,Yuumi,Thresh,0,KT Rolster,Akali,Irelia,Lucian,Miss Fortune,Xayah,sup,Keria,Tahm Kench,941.199,bot,Deft,Ziggs,5.704.352,mid,Quad,Qiyana,3.421.857,jng,Pyosik,Gragas,2.030.948,top,Chovy,Sett,3.141.876,sup,TusiN,Blitzcrank,1.293.714,bot,Aiming,Aphelios,6.973.114,mid,Kuro,LeBlanc,5.221.857,jng,bonO,Rek'Sai,1.933.172,top,SoHwan,Mordekaiser,3.291.586
1293950,LCK,0,07/02/2020 12:27,10.04,KT Rolster,Irelia,Akali,Lucian,Thresh,Morgana,0,DRX,Pantheon,LeBlanc,Sett,Syndra,Qiyana,sup,TusiN,Leona,1.402.759,bot,Aiming,Miss Fortune,396.532,mid,Kuro,Zoe,6.194.483,jng,bonO,Elise,2.011.034,top,SoHwan,Renekton,168.532,sup,Keria,Alistar,1.160.099,bot,Deft,Aphelios,4.735.567,mid,Quad,Cassiopeia,590.335,jng,Pyosik,Lee Sin,2.738.424,top,Chovy,Quinn,6.103.448
1293964,LCK,0,07/02/2020 13:25,10.04,DRX,LeBlanc,Elise,Sett,Kennen,Rumble,1,KT Rolster,Akali,Lucian,Lee Sin,Thresh,Ornn,sup,Keria,Alistar,945.985,bot,Deft,Aphelios,4.639.051,mid,Quad,Cassiopeia,4.130.474,jng,Pyosik,Rek'Sai,3.281.934,top,Chovy,Aatrox,4.751.277,sup,TusiN,Leona,103.604,bot,Aiming,Miss Fortune,3.498.449,mid,Kuro,Syndra,4.182.755,jng,Malrang,Jarvan IV,983.759,top,SoHwan,Camille,3.978.285
1304035,LCK,0,08/02/2020 6:53,10.04,SeolHaeOne Prince,Sett,Lucian,Syndra,Aatrox,Irelia,0,DAMWON Gaming,Pantheon,Akali,Elise,Zoe,Nautilus,sup,Secret,Thresh,1.120.547,bot,HyBriD,Aphelios,570.804,mid,Keine,Qiyana,3.027.746,jng,Flawless,Olaf,2.978.245,top,ikssu,Rumble,5.316.448,sup,BeryL,Rakan,817.551,bot,Nuclear,Xayah,2.358.697,mid,ShowMaker,LeBlanc,3.936.101,jng,Canyon,Jarvan IV,1.271.571,top,Nuguri,Ryze,8.358.697
1304079,LCK,0,08/02/2020 8:44,10.04,DAMWON Gaming,Pantheon,Rumble,Qiyana,Renekton,Kled,1,SeolHaeOne Prince,Akali,Syndra,Sett,Rek'Sai,Jarvan IV,sup,BeryL,Nautilus,2.009.501,bot,Nuclear,Aphelios,4.804.632,mid,ShowMaker,LeBlanc,7.796.437,jng,Canyon,Lee Sin,415.867,top,Nuguri,Aatrox,6.120.071,sup,Secret,Leona,1.548.812,bot,HyBriD,Miss Fortune,3.915.677,mid,Keine,Lissandra,4.281.235,jng,Flawless,Elise,2.362.589,top,ikssu,Mordekaiser,4.506.057
1304122,LCK,0,08/02/2020 10:09,10.04,Gen.G,Taliyah,Soraka,Mordekaiser,Qiyana,Tryndamere,1,Griffin,Akali,Lee Sin,Sett,Miss Fortune,Rakan,sup,Kellin,Taric,715.758,bot,Ruler,Kalista,3.047.094,mid,Bdd,Zoe,3.294.787,jng,Clid,Jarvan IV,638.107,top,Rascal,Ornn,2.134.691,sup,Kabbie,Nami,646.016,bot,Viper,Aphelios,2.281.726,mid,Naehyun,Lucian,1.723.787,jng,Tarzan,Elise,493.589,top,Sword,Aatrox,1.448.772
1294417,LCK,0,08/02/2020 11:38,10.04,Griffin,Mordekaiser,Lee Sin,Elise,LeBlanc,Cassiopeia,0,Gen.G,Taliyah,Akali,Soraka,Rumble,Galio,sup,Kabbie,Braum,940.898,bot,Viper,Miss Fortune,5.592.803,mid,Ucal,Syndra,2.527.265,jng,Tarzan,Jarvan IV,108.442,top,Sword,Sett,3.607.621,sup,Kellin,Bard,1.495.174,bot,Ruler,Aphelios,463.895,mid,Bdd,Zoe,4.857.409,jng,Clid,Rek'Sai,4.770.787,top,Rascal,Ornn,1.730.906
1294710,LCK,0,09/02/2020 7:27,10.04,SANDBOX Gaming,Irelia,Ornn,Lee Sin,LeBlanc,Rumble,1,DRX,Lucian,Akali,Sett,Leona,Thresh,sup,GorillA,Braum,1.075.035,bot,Leo,Aphelios,4.653.032,mid,Dove,Zoe,4.694.781,jng,OnFleek,Olaf,2.477.574,top,Summit,Aatrox,4.919.323,sup,Keria,Nautilus,856.417,bot,Deft,Miss Fortune,4.491.678,mid,Chovy,Viktor,5.917.913,jng,Pyosik,Rek'Sai,2.229.337,top,Doran,Kennen,4.860.085
1294725,LCK,0,09/02/2020 8:48,10.04,DRX,Elise,Olaf,Renekton,Leona,Irelia,1,SANDBOX Gaming,Akali,Sett,Lucian,LeBlanc,Syndra,sup,Keria,Thresh,642.327,bot,Deft,Miss Fortune,6.536.663,mid,Chovy,Nautilus,3.811.637,jng,Pyosik,Lee Sin,266.447,top,Doran,Kennen,4.905.046,sup,GorillA,Blitzcrank,1.624.202,bot,Leo,Aphelios,2.952.729,mid,Dove,Zoe,4.050.772,jng,OnFleek,Rek'Sai,2.047.168,top,Summit,Aatrox,2.525.438
1294738,LCK,0,09/02/2020 9:44,10.04,SANDBOX Gaming,Irelia,Ornn,Lee Sin,Leona,Nocturne,0,DRX,Lucian,Akali,Sett,Quinn,Blitzcrank,sup,GorillA,Nautilus,640.114,bot,Leo,Miss Fortune,3.881.659,mid,Dove,Zoe,6.791.562,jng,OnFleek,Olaf,247.508,top,Summit,Aatrox,380.143,sup,Keria,Thresh,110.69,bot,Deft,Aphelios,6.653.843,mid,Chovy,Qiyana,2.163.175,jng,Pyosik,Elise,5.004.648,top,Doran,Renekton,346.936
1294750,LCK,0,09/02/2020 11:03,10.04,Afreeca Freecs,Diana,Yuumi,Sett,Soraka,Mordekaiser,0,Hanwha Life Esports,Akali,Lucian,Ashe,Blitzcrank,Renekton,sup,Jelly,Nautilus,884.517,bot,Mystic,Miss Fortune,2.805.008,mid,Fly,Pantheon,4.098.518,jng,Spirit,Elise,2.509.453,top,Kiin,Kennen,4.119.366,sup,Lehends,Thresh,936.331,bot,Vsta,Aphelios,4.865.611,mid,Tempt,Rumble,4.208.891,jng,Haru,Jarvan IV,2.137.557,top,CuVee,Ornn,321.952
1294784,LCK,0,09/02/2020 12:31,10.04,Hanwha Life Esports,Lucian,Jarvan IV,Akali,Kennen,Blitzcrank,0,Afreeca Freecs,Yuumi,Taliyah,Sett,Diana,Olaf,sup,Lehends,Thresh,65.122,bot,Vsta,Miss Fortune,2.749.024,mid,Tempt,Rumble,3.472.683,jng,Haru,Lee Sin,2.235.732,top,CuVee,Mordekaiser,3.223.902,sup,Jelly,Nautilus,946.829,bot,Mystic,Aphelios,4.265.122,mid,Fly,Pantheon,3.444.878,jng,Spirit,Elise,3.164.634,top,Kiin,Aatrox,7.235.488
1294813,LCK,0,09/02/2020 13:22,10.04,Afreeca Freecs,Yuumi,Jarvan IV,Rumble,Ornn,Mordekaiser,1,Hanwha Life Esports,Akali,Lucian,Sett,Aatrox,Leona,sup,Jelly,Nautilus,1.337.772,bot,Mystic,Aphelios,5.011.957,mid,Fly,Pantheon,3.341.304,jng,Spirit,Karthus,6.272.826,top,Kiin,Kennen,3.141.576,sup,Lehends,Rakan,1.222.011,bot,Vsta,Xayah,4.440.489,mid,Tempt,Zoe,4.228.533,jng,Haru,Elise,2.573.641,top,CuVee,Quinn,2.185.054
1305569,LCK,0,12/02/2020 7:05,10.04,SeolHaeOne Prince,Lucian,Jarvan IV,Sett,Aatrox,Renekton,0,Afreeca Freecs,Qiyana,Pantheon,Akali,Blitzcrank,Nautilus,sup,Secret,Leona,82.53,bot,HyBriD,Aphelios,4.076.781,mid,Keine,Viktor,3.833.227,jng,Flawless,Rek'Sai,241.273,top,ikssu,Ornn,3.153.243,sup,Jelly,Rumble,2.899.119,bot,Mystic,Ashe,6.828.423,mid,Fly,Orianna,3.030.264,jng,Spirit,Elise,2.974.299,top,Kiin,Gangplank,7.529.784
1305601,LCK,0,12/02/2020 9:06,10.04,Afreeca Freecs,Qiyana,Pantheon,Rumble,Rakan,Ornn,0,SeolHaeOne Prince,Lucian,Akali,Jarvan IV,Irelia,Aatrox,sup,Jelly,Yuumi,162.5,bot,SS,Aphelios,4.137.245,mid,Fly,Orianna,3.240.561,jng,Spirit,Lee Sin,1.393.622,top,Kiin,Viktor,5.358.929,sup,Mia,Pyke,1.847.959,bot,Trigger,Morgana,3.259.184,mid,Keine,Syndra,5.755.867,jng,Flawless,Olaf,2.375.255,top,ikssu,Soraka,1.742.857
1305613,LCK,0,12/02/2020 9:55,10.04,SeolHaeOne Prince,Lucian,Jarvan IV,Sett,Ashe,Varus,0,Afreeca Freecs,Qiyana,Olaf,Aphelios,Syndra,Ornn,sup,Secret,Nautilus,1.388.194,bot,HyBriD,Miss Fortune,5.828.472,mid,Keine,Akali,1.531.944,jng,Flawless,Lee Sin,1.089.583,top,ikssu,Illaoi,2.598.611,sup,Jelly,Tahm Kench,1.310.417,bot,Mystic,Caitlyn,4.927.778,mid,ALL IN,Pantheon,3.349.653,jng,Dread,Elise,2.267.708,top,Kiin,Aatrox,4.055.208
1305624,LCK,0,12/02/2020 10:52,10.04,Griffin,Elise,Ornn,Sett,Irelia,LeBlanc,0,SANDBOX Gaming,Akali,Aphelios,Lucian,Yasuo,Renekton,sup,Kabbie,Braum,509.936,bot,Viper,Senna,2.458.081,mid,Ucal,Jayce,4.126.567,jng,Tarzan,Gragas,1.994.456,top,Sword,Aatrox,1.469.168,sup,Joker,Tahm Kench,71.693,bot,Route,Varus,3.393.006,mid,Dove,Zoe,3.327.761,jng,OnFleek,Olaf,2.364.691,top,Summit,Kennen,468.307
